id	kakencode	mextcode	name	nameus	zip	address	tel	url	campus	note	lat	lon	source
112	32203	F109310101632	獨協医科大学	Dokkyo Medical University	321-0293	栃木県下都賀郡壬生町北小林880	0282-86-1111	https://www.dokkyomed.ac.jp/dmu/			36.472362	139.825296	公式ウェブサイト
113	12301	F110110101713	群馬大学	Gunma University	371-8510	群馬県前橋市荒牧町4-2	027-220-7111	https://www.gunma-u.ac.jp/			36.430184	139.044707	国立大学協会：一般社団法人国立大学協会会員名簿2026，＜https://www.janu.jp/cms/wp-content/uploads/2026/04/meibo2026.pdf＞
114	22301	F110210101720	高崎経済大学	Takasaki City University of Economics	370-0801	群馬県高崎市上並榎町1300	027-343-5417	https://www.tcue.ac.jp/			36.345799	138.978611	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
115	22303	F110210101739	前橋工科大学	Maebashi Institute of Technology	371-0816	群馬県前橋市上佐鳥町460番地の1	027-265-0111	https://www.maebashi-it.ac.jp/			36.364471	139.08095	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
116	22302	F110210101748	群馬県立女子大学	Gunma Prefectural Women’s University	370-1193	群馬県佐波郡玉村町上之手1395番1	0270-65-8511	https://www.gpwu.ac.jp/			36.297161	139.113	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
117	22304	F110210101757	群馬県立県民健康科学大学	Gunma Prefectural College of Health Sciences	371-0052	群馬県前橋市上沖町323-1	027-235-1211	https://www.gchs.ac.jp/			36.403534	139.095183	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
118	32311	F110310101764	育英大学	Ikuei University	370-0011	群馬県高崎市京目町1656-1	027-352-1981	https://www.ikuei-g.ac.jp/university/			36.349555	139.050794	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
119	32310	F110310101773	ぐんま未来大学	Gunma Mirai University	379-2392	群馬県みどり市笠懸町阿左美606-7	0277-76-2400	https://www.gmu.ac.jp/		2026年4月改称（旧・桐生大学，Kiryu University）	36.377816	139.295815	公式ウェブサイト
120	32309	F110310101782	群馬パース大学	Gumma Paz University	370-0006	群馬県高崎市問屋町一丁目7-1	027-365-3366	https://www.paz.ac.jp/	1号館・2号館		36.349135	139.008676	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
121	32307	F110310101791	群馬医療福祉大学	Gunma University of Health and Welfare	371-0823	群馬県前橋市川曲町191-1	027-253-0294	https://www.shoken-gakuen.jp/university/	前橋キャンパス		36.3555043	139.0474254	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
122	32305	F110310101808	高崎健康福祉大学	Takasaki University of Health and Welfare	370-0033	群馬県高崎市中大類町37-1	027-352-1290	https://www.takasaki-u.ac.jp/			36.324721	139.05502	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
123	32306	F110310101817	高崎商科大学	Takasaki University of Commerce	370-1214	群馬県高崎市根小屋町741	027-347-3399	https://www.tuc.ac.jp/			36.286799	139.03315	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
124	32301	F110310101826	上武大学	Jobu University	372-8588	群馬県伊勢崎市戸谷塚町634-1	0270-32-1010	https://www.jobu.ac.jp/	伊勢崎キャンパス		36.278597	139.177464	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
125	32302	F110310101835	関東学園大学	Kanto Gakuen University	373-8515	群馬県太田市藤阿久町200	0276-32-7800	https://www.kanto-gakuen.ac.jp/univer2/			36.285743	139.355349	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
126	32303	F110310101844	共愛学園前橋国際大学	Kyoai Gakuen University	379-2192	群馬県前橋市小屋原町1154-4	027-266-7575	https://www.kyoai.ac.jp/			36.359122	139.144478	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
127	32304	F110310102843	東京福祉大学	Tokyo University of Social Welfare	372-0831	群馬県伊勢崎市山王町2020-1	0270-20-3671	https://www.tokyo-fukushi.ac.jp/	伊勢崎キャンパス		36.28617	139.193791	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
128	12401	F111110101945	埼玉大学	Saitama University	338-8570	埼玉県さいたま市桜区下大久保255	048-858-3005	https://www.saitama-u.ac.jp/			35.865448	139.608483	国立大学協会：一般社団法人国立大学協会会員名簿2026，＜https://www.janu.jp/cms/wp-content/uploads/2026/04/meibo2026.pdf＞
129	22401	F111210101952	埼玉県立大学	Saitama Prefectural University	343-8540	埼玉県越谷市三野宮820番地	048-971-0500	https://www.spu.ac.jp/			35.929742	139.755905	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
130	32427	F111310101969	日本医療科学大学	Nihon Institute of Medical Science	350-0435	埼玉県入間郡毛呂山町下川原1276	049-294-9000	https://www.nims.ac.jp/wp/			35.932111	139.343431	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
131	32425	F111310101978	日本薬科大学	Nihon Pharmaceutical University	362-0806	埼玉県北足立郡伊奈町小室10281	048-721-1155	https://www.nichiyaku.ac.jp/	さいたまキャンパス		35.991177	139.617167	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
132	32426	F111310101987	武蔵野学院大学	Musashino Gakuin University	350-1328	埼玉県狭山市広瀬台3-26-1	04-2954-6131	https://www.musashino.ac.jp/mgu/			35.8671845	139.3864793	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
133	32423	F111310101996	浦和大学	Urawa University	336-0974	埼玉県さいたま市緑区大崎3551	048-878-3741	https://www.urawa.ac.jp/			35.8906	139.712351	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
134	32422	F111310102003	ものつくり大学	Institute of Technologists	361-0038	埼玉県行田市前谷333	048-564-3200	https://www.iot.ac.jp/			36.115643	139.457336	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
135	32420	F111310102012	共栄大学	Kyoei University	344-0051	埼玉県春日部市内牧4158	048-755-2932	https://www.kyoei.ac.jp/			35.996451	139.723507	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
136	32421	F111310102021	埼玉学園大学	Saitama Gakuen University	333-0831	埼玉県川口市木曽呂1510	048-294-1110	https://www.saigaku.ac.jp/			35.857094	139.714146	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
137	32418	F111310102030	尚美学園大学	Shobi University	350-1110	埼玉県川越市豊田町1-1-1	049-246-2700	https://www.shobi-u.ac.jp/			35.907486	139.459382	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
138	32419	F111310102049	人間総合科学大学	University of Human Arts and Sciences	339-8539	埼玉県さいたま市岩槻区馬込1288	048-749-6111	https://www.human.ac.jp/	蓮田キャンパス		35.970453	139.657522	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
139	32417	F111310102058	西武文理大学	Bunri University of Hospitality	350-1336	埼玉県狭山市柏原新田311-1	04-2954-7575	https://www.bunri-c.ac.jp/			35.893641	139.419212	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
140	32415	F111310102067	十文字学園女子大学	Jumonji University	352-8510	埼玉県新座市菅沢2-1-28	048-477-0555	https://www.jumonji-u.ac.jp/			35.799729	139.551103	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
141	32416	F111310102076	平成国際大学	Heisei International University	347-8504	埼玉県加須市水深大立野2000	0480-66-2100	https://www.hiu.ac.jp/	加須キャンパス		36.100356	139.642846	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
142	32403	F111310102094	城西大学	Josai University	350-0295	埼玉県坂戸市けやき台1-1	049-286-2233	https://www.josai.ac.jp/	埼玉坂戸キャンパス		35.931027	139.340283	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
143	32405	F111310102101	東邦音楽大学	Toho College of Music	350-0015	埼玉県川越市今泉84	049-235-2157	https://www.toho-music.ac.jp/	川越キャンパス		35.897289	139.523649	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
144	32406	F111310102110	獨協大学	Dokkyo University	340-0042	埼玉県草加市学園町1-1	048-946-1635	https://www.dokkyo.ac.jp/			35.839887	139.794383	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
145	32407	F111310102129	日本工業大学	Nippon Institute of Technology	345-8501	埼玉県南埼玉郡宮代町学園台4-1	0480-34-4111	https://www.nit.ac.jp/	埼玉キャンパス		36.0254	139.712872	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
146	32404	F111310102138	明海大学	Meikai University	350-0283	埼玉県坂戸市けやき台1-1	049-285-5511	https://www.meikai.ac.jp/	坂戸キャンパス		35.933386	139.3412895	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
147	32409	F111310102147	埼玉医科大学	Saitama Medical University	350-0495	埼玉県入間郡毛呂山町毛呂本郷38	049-276-1109	https://www.saitama-med.ac.jp/	毛呂山キャンパス		35.9378283	139.3050682	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
148	32410	F111310102156	埼玉工業大学	Saitama Institute of Technology	369-0293	埼玉県深谷市普済寺1690	048-585-2521	https://www.sit.ac.jp/			36.195271	139.238141	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
149	32411	F111310102165	駿河台大学	Surugadai University	357-8555	埼玉県飯能市阿須698	042-972-1111	https://www.surugadai.ac.jp/			35.832506	139.33387	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
150	32412	F111310102174	聖学院大学	Seigakuin University	362-8585	埼玉県上尾市戸崎1-1	048-781-0925	https://www.seigakuin-univ.ac.jp/			35.937961	139.596284	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
151	32625	F111310102183	日本栄養大学	Japan Nutrition University	350-0288	埼玉県坂戸市千代田3-9-21	049-282-7331	https://www.eiyo.ac.jp/	坂戸キャンパス	2026年4月改称・共学化（旧・女子栄養大学，Kagawa Nutrition University）	35.952294	139.409849	公式ウェブサイト
152	32428	F111310102192	東都大学	Tohto university	366-0052	埼玉県深谷市上柴町西4-2-11	048-574-2500	https://www.tohto.ac.jp/	深谷キャンパス		36.180204	139.298852	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
153	32429	F111310102209	日本保健医療大学	Japan University of Health Sciences	340-0113	埼玉県幸手市幸手1961-2	0480-40-4848	https://www.jhsu.ac.jp/	幸手北キャンパス		36.072736	139.731244	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
154	32408	F111310102860	文教大学	Bunkyo University	343-8511	埼玉県越谷市南荻島3337	048-974-8811	https://www.bunkyo.ac.jp/	越谷キャンパス		35.905302	139.771521	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
155	32430	F111310112047	教育テック大学院大学	The Graduate School of Management and Education Technology	358-0033	埼玉県入間市狭山台一丁目3番7	050-3645-7911	https://www.e-mbatech.ac.jp/	入間キャンパス	2025年4月開学，入間看護専門学校と施設共用	35.8063774	139.3661826	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
156	12501	F112110102337	千葉大学	Chiba University	263-8522	千葉県千葉市稲毛区弥生町1-33	043-251-1111	https://www.chiba-u.ac.jp/	西千葉キャンパス		35.626247	140.102412	国立大学協会：一般社団法人国立大学協会会員名簿2026，＜https://www.janu.jp/cms/wp-content/uploads/2026/04/meibo2026.pdf＞
157	22501	F112210102353	千葉県立保健医療大学	Chiba Prefectural University of Health Sciences	261-0014	千葉県千葉市美浜区若葉2-10-1	043-296-2000	https://www.pref.chiba.lg.jp/hoidai/	幕張キャンパス		35.652183	140.052001	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
158	32508	F112310102342	放送大学	The Open University of Japan	261-8586	千葉県千葉市美浜区若葉2-11	043-276-5111	https://www.ouj.ac.jp/	本部／千葉学習センター		35.653283	140.049741	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
159	32525	F112310102360	千葉科学大学	Chiba Institute of Science	288-0025	千葉県銚子市潮見町3	0479-30-4500	https://www.cis.ac.jp/	本部キャンパス		35.701536	140.846095	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
160	32523	F112310102379	愛国学園大学	Aikoku Gakuen University	284-0005	千葉県四街道市四街道1532	043-424-4433	https://www.aikoku-u.ac.jp/			35.666174	140.159423	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
161	32524	F112310102388	開智国際大学	Kaichi International University	277-0005	千葉県柏市柏1225-6	04-7167-8655	https://www.kaichi.ac.jp/			35.86163	139.988136	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
162	32522	F112310102397	清和大学	Seiwa University	292-8555	千葉県木更津市東太田3-4-5	0438-30-5555	https://www.seiwa-univ.ac.jp/			35.376394	139.958965	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
163	32519	F112310102404	城西国際大学	Josai International University	283-8555	千葉県東金市求名1	0475-55-8800	https://www.jiu.ac.jp/	千葉東金キャンパス		35.581928	140.391847	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
164	32501	F112310102413	淑徳大学	Shukutoku University	260-8701	千葉県千葉市中央区大巌寺町200	043-265-7331	https://www.shukutoku.ac.jp/	千葉キャンパス		35.574428	140.144189	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
